experiment_id,x,y,true_label,before_data_and_weigths_transformation_prediction,before_data_and_weigths_transformation_confidence,after_data_and_before_weigths_transformation_prediction,after_data_and_before_weigths_transformation_confidence,before_data_and_after_weigths_transformation_prediction,before_data_and_after_weigths_transformation_confidence,after_data_and_weigths_transformation_prediction,after_data_and_weigths_transformation_confidence,after_data_and_before_weigths_transformation_prediction_match,after_data_and_before_weigths_transformation_confidence_change,before_data_and_after_weigths_transformation_prediction_match,before_data_and_after_weigths_transformation_confidence_change,after_data_and_weigths_transformation_prediction_match,after_data_and_weigths_transformation_confidence_change
12,5.970264,5.633243,1,in,0.916516,in,0.989602,out,0.234686,in,0.916516,true,0.073086,false,-0.681831,true,0.000000
13,10.339024,6.225935,1,in,0.981418,out,0.062777,out,0.018083,in,0.981418,false,-0.918641,false,-0.963335,true,-0.000000
14,3.966670,1.259314,1,in,0.984042,in,0.825397,out,0.009477,in,0.984042,true,-0.158646,false,-0.974565,true,0.000000
15,9.105072,1.059733,0,out,0.007016,out,0.007887,out,0.006925,out,0.007016,true,0.000871,true,-0.000091,true,0.000000
16,8.692580,6.557457,1,in,0.994279,in,0.796698,in,0.500095,in,0.994279,true,-0.197581,true,-0.494184,true,0.000000
17,5.592625,3.496603,0,out,0.008345,out,0.092097,out,0.009244,out,0.008345,true,0.083752,true,0.000899,true,0.000000
18,3.478852,9.713805,0,out,0.007040,out,0.007033,out,0.007038,out,0.007040,true,-0.000007,true,-0.000001,true,0.000000
19,8.929009,8.338689,1,in,0.990527,out,0.062797,in,0.992306,in,0.990527,false,-0.927730,true,0.001779,true,0.000000
20,2.566664,9.321138,0,out,0.007039,out,0.007040,out,0.007038,out,0.007039,true,0.000002,true,-0.000000,true,0.000000
21,2.659987,6.161905,0,out,0.007040,out,0.007041,out,0.007080,out,0.007040,true,0.000001,true,0.000039,true,0.000000
22,9.333763,6.351922,1,in,0.993916,out,0.306754,out,0.051092,in,0.993916,false,-0.687162,false,-0.942824,true,0.000000
23,11.134523,4.545376,0,out,0.083259,out,0.084042,out,0.009189,out,0.083259,true,0.000783,true,-0.074070,true,0.000000
24,9.453466,7.729161,1,in,0.986636,out,0.057165,in,0.991535,in,0.986636,false,-0.929470,true,0.004899,true,0.000000
25,4.522678,1.265478,1,in,0.939251,out,0.030788,out,0.008225,in,0.939251,false,-0.908462,false,-0.931026,true,0.000000
26,7.607137,6.024675,1,in,0.986923,in,0.994110,out,0.109233,in,0.986923,true,0.007187,false,-0.877691,true,0.000000
27,4.607725,2.230707,0,out,0.055153,out,0.008541,in,0.971009,out,0.055153,true,-0.046612,false,0.915857,true,0.000000
28,3.410720,2.715500,1,in,0.976773,out,0.089838,in,0.992729,in,0.976773,false,-0.886935,true,0.015956,true,0.000000
29,5.808163,3.463310,0,out,0.008047,out,0.083205,out,0.008426,out,0.008047,true,0.075158,true,0.000379,true,0.000000
30,8.703228,10.721523,0,in,0.812419,out,0.037813,out,0.009421,in,0.812419,false,-0.774606,false,-0.802998,true,0.000000
31,0.819743,1.325585,0,out,0.011148,out,0.029074,out,0.008048,out,0.011148,true,0.017925,true,-0.003101,true,-0.000000
32,5.991563,6.706435,1,in,0.911216,in,0.993094,out,0.070521,in,0.911217,true,0.081877,false,-0.840695,true,0.000000
33,4.700014,9.126263,0,out,0.007041,out,0.006999,out,0.007039,out,0.007041,true,-0.000042,true,-0.000002,true,0.000000
34,8.784705,6.103191,1,in,0.993252,in,0.912899,out,0.026140,in,0.993252,true,-0.080353,false,-0.967111,true,0.000000
35,1.787260,1.287769,1,in,0.986596,in,0.990830,in,0.853128,in,0.986596,true,0.004234,true,-0.133468,true,0.000000
36,4.958566,2.223794,0,out,0.014606,out,0.007988,in,0.867712,out,0.014606,true,-0.006617,false,0.853107,true,0.000000
37,1.115230,1.226435,0,out,0.155192,in,0.661116,out,0.021891,out,0.155192,false,0.505924,true,-0.133301,true,0.000000
38,6.208071,8.980055,0,out,0.007172,in,0.974577,out,0.007041,out,0.007172,false,0.967406,true,-0.000131,true,0.000000
39,10.181705,6.179089,1,in,0.987254,out,0.076054,out,0.016420,in,0.987254,false,-0.911200,false,-0.970834,true,0.000000
40,2.237359,7.911226,0,out,0.007039,out,0.007039,out,0.007041,out,0.007039,true,0.000001,true,0.000002,true,0.000000
41,0.478516,9.843496,0,out,0.007038,out,0.007039,out,0.007040,out,0.007038,true,0.000001,true,0.000001,true,0.000000
42,2.566568,4.970932,0,out,0.007072,out,0.007062,out,0.008732,out,0.007072,true,-0.000010,true,0.001660,true,0.000000
43,6.071526,8.838198,0,out,0.007137,in,0.964094,out,0.007041,out,0.007137,false,0.956957,true,-0.000096,true,0.000000
44,4.615602,1.526862,1,in,0.868888,out,0.011230,out,0.010987,in,0.868888,false,-0.857658,false,-0.857902,true,0.000000
45,1.536477,0.001555,0,out,0.007991,out,0.008389,out,0.007970,out,0.007991,true,0.000398,true,-0.000021,true,0.000000
46,7.160419,9.162447,1,in,0.624955,in,0.611439,out,0.007113,in,0.624953,true,-0.013516,false,-0.617843,true,-0.000003
47,6.955130,6.118203,1,in,0.981169,in,0.994574,out,0.476691,in,0.981169,true,0.013406,false,-0.504478,true,0.000000
48,8.003185,8.169173,1,in,0.994601,out,0.408043,in,0.983382,in,0.994601,false,-0.586558,true,-0.011219,true,0.000000
49,4.154975,4.025421,0,out,0.078693,out,0.409878,in,0.784280,out,0.078693,true,0.331185,false,0.705586,true,-0.000000
50,10.146261,0.035043,0,out,0.006676,out,0.008098,out,0.006871,out,0.006676,true,0.001423,true,0.000195,true,0.000000
51,9.609653,5.219421,1,in,0.923965,in,0.769337,out,0.008095,in,0.923965,true,-0.154628,false,-0.915870,true,0.000000
52,3.667647,1.865351,1,in,0.988226,out,0.370179,in,0.987113,in,0.988226,false,-0.618047,true,-0.001114,true,0.000000
53,2.237894,4.572438,0,out,0.007323,out,0.007070,out,0.018036,out,0.007323,true,-0.000253,true,0.010713,true,0.000000
54,11.152946,2.294101,0,out,0.010340,out,0.042468,out,0.005817,out,0.010340,true,0.032129,true,-0.004523,true,-0.000000
55,8.609428,5.774458,1,in,0.989281,in,0.979239,out,0.011648,in,0.989281,true,-0.010042,false,-0.977634,true,0.000000
56,2.458916,5.785980,0,out,0.007044,out,0.007041,out,0.007239,out,0.007044,true,-0.000002,true,0.000195,true,0.000000
57,7.137621,5.785209,1,in,0.973223,in,0.994517,out,0.063532,in,0.973223,true,0.021294,false,-0.909691,true,0.000000
58,3.087431,1.629729,1,in,0.992893,in,0.988434,in,0.978564,in,0.992893,true,-0.004459,true,-0.014329,true,0.000000
59,6.899175,6.324148,1,in,0.983688,in,0.994617,in,0.735610,in,0.983688,true,0.010929,true,-0.248078,true,0.000000
60,9.664498,5.841474,1,in,0.992041,out,0.312738,out,0.010377,in,0.992041,false,-0.679303,false,-0.981664,true,0.000000
61,4.333198,8.971535,0,out,0.007040,out,0.007030,out,0.007039,out,0.007040,true,-0.000010,true,-0.000001,true,0.000000
62,8.814928,10.736998,0,in,0.718067,out,0.037276,out,0.014444,in,0.718066,false,-0.680791,false,-0.703623,true,-0.000001
63,4.681067,5.842642,0,out,0.014859,in,0.740456,out,0.007242,out,0.014859,false,0.725597,true,-0.007617,true,-0.000000
64,2.529562,2.866087,1,in,0.977900,in,0.922032,in,0.858521,in,0.977900,true,-0.055868,true,-0.119378,true,0.000000
65,3.961146,6.638975,0,out,0.007042,out,0.007208,out,0.007040,out,0.007042,true,0.000166,true,-0.000002,true,0.000000
66,4.981190,5.041632,0,in,0.505726,in,0.944043,out,0.096400,in,0.505725,true,0.438317,false,-0.409327,true,-0.000001
67,9.811533,0.840387,0,out,0.006851,out,0.008467,out,0.006863,out,0.006851,true,0.001616,true,0.000011,true,0.000000
68,9.763653,5.519923,1,in,0.985437,out,0.410900,out,0.008727,in,0.985437,false,-0.574538,false,-0.976710,true,0.000000
69,11.086082,5.866134,0,in,0.843903,out,0.046017,out,0.012886,in,0.843904,false,-0.797886,false,-0.831017,true,0.000000
70,5.742747,4.214210,0,out,0.022278,in,0.884412,out,0.008464,out,0.022278,false,0.862134,true,-0.013815,true,0.000000
71,8.148134,10.712278,0,in,0.804274,out,0.042163,out,0.007070,in,0.804273,false,-0.762110,false,-0.797203,true,-0.000001
72,10.353125,8.994899,0,out,0.212429,out,0.036071,in,0.994258,out,0.212429,true,-0.176358,false,0.781829,true,0.000000
73,9.870326,7.066615,1,in,0.984530,out,0.058276,in,0.938253,in,0.984530,false,-0.926254,true,-0.046278,true,0.000000
74,8.786842,4.807032,0,out,0.131113,in,0.991663,out,0.007568,out,0.131113,false,0.860549,true,-0.123546,true,-0.000000
75,8.271847,8.259616,1,in,0.994414,out,0.184651,in,0.987871,in,0.994414,false,-0.809763,true,-0.006544,true,0.000000
76,11.039322,7.161385,0,out,0.400749,out,0.037968,in,0.896184,out,0.400749,true,-0.362781,false,0.495436,true,0.000000
77,6.782717,5.100546,1,in,0.673780,in,0.991967,out,0.010166,in,0.673780,true,0.318187,false,-0.663614,true,0.000000
78,3.716615,1.104270,1,in,0.975487,in,0.979515,out,0.008716,in,0.975487,true,0.004028,false,-0.966772,true,0.000000
79,0.067135,3.149247,0,out,0.027850,out,0.018035,out,0.071425,out,0.027850,true,-0.009815,true,0.043574,true,0.000000
80,3.400696,2.467356,1,in,0.985313,out,0.177386,in,0.992942,in,0.985313,false,-0.807927,true,0.007629,true,0.000000
81,3.179350,2.700514,1,in,0.988025,out,0.373331,in,0.993001,in,0.988025,false,-0.614694,true,0.004976,true,0.000000
82,4.340220,1.553956,1,in,0.962267,out,0.021833,out,0.020690,in,0.962267,false,-0.940434,false,-0.941577,true,0.000000
83,6.470816,7.249716,1,in,0.972098,in,0.994493,out,0.147143,in,0.972098,true,0.022395,false,-0.824955,true,0.000000
84,8.218560,1.174004,0,out,0.007091,out,0.007501,out,0.006973,out,0.007091,true,0.000410,true,-0.000118,true,0.000000
85,3.501766,5.957501,0,out,0.007043,out,0.007146,out,0.007050,out,0.007043,true,0.000103,true,0.000007,true,0.000000
86,8.601448,9.433508,1,in,0.984602,out,0.048247,in,0.988193,in,0.984602,false,-0.936355,true,0.003591,true,0.000000
87,7.800343,7.659984,1,in,0.994266,in,0.891032,in,0.977297,in,0.994266,true,-0.103234,true,-0.016969,true,0.000000
88,3.917901,7.004864,0,out,0.007040,out,0.007091,out,0.007039,out,0.007040,true,0.000050,true,-0.000001,true,0.000000
89,8.008715,9.297461,1,in,0.993341,out,0.085576,out,0.236279,in,0.993341,false,-0.907765,false,-0.757062,true,0.000000
90,5.294621,8.901188,0,out,0.007043,out,0.007961,out,0.007039,out,0.007043,true,0.000918,true,-0.000004,true,0.000000
91,7.816913,10.027620,1,in,0.961615,out,0.062804,out,0.007134,in,0.961615,false,-0.898811,false,-0.954481,true,0.000000
92,10.655522,5.161647,1,in,0.870976,out,0.098196,out,0.009008,in,0.870976,false,-0.772780,false,-0.861968,true,0.000000
93,8.633190,5.027680,1,in,0.541568,in,0.991885,out,0.007709,in,0.541568,true,0.450317,false,-0.533859,true,0.000001
94,1.897440,1.839716,1,in,0.980351,in,0.988758,in,0.955267,in,0.980351,true,0.008407,true,-0.025084,true,0.000000
95,8.455851,5.172754,1,in,0.814867,in,0.992649,out,0.007911,in,0.814867,true,0.177782,false,-0.806956,true,0.000000
96,10.624605,5.468290,1,in,0.962723,out,0.078193,out,0.009557,in,0.962723,false,-0.884530,false,-0.953166,true,0.000000
97,7.183712,7.380356,1,in,0.991771,in,0.990673,in,0.940046,in,0.991771,true,-0.001098,true,-0.051725,true,0.000000
98,9.288548,7.515033,1,in,0.991523,out,0.076298,in,0.988552,in,0.991523,false,-0.915225,true,-0.002971,true,0.000000
99,6.973529,6.865564,1,in,0.988657,in,0.994294,in,0.911088,in,0.988657,true,0.005637,true,-0.077569,true,0.000000
100,4.319213,0.851646,0,out,0.110130,in,0.849329,out,0.007925,out,0.110130,false,0.739199,true,-0.102205,true,-0.000000
101,10.526747,5.119110,1,in,0.852254,out,0.128417,out,0.008759,in,0.852253,false,-0.723837,false,-0.843494,true,-0.000000
102,8.714157,11.896011,0,out,0.009660,out,0.035605,out,0.006859,out,0.009660,true,0.025945,true,-0.002801,true,-0.000000
103,4.768979,11.980591,0,out,0.007026,out,0.001396,out,0.007040,out,0.007026,true,-0.005630,true,0.000013,true,0.000000
104,8.405577,9.716316,1,in,0.986020,out,0.048446,in,0.705368,in,0.986020,false,-0.937574,true,-0.280652,true,0.000000
105,6.844038,0.808800,0,out,0.007034,out,0.007301,out,0.007080,out,0.007034,true,0.000267,true,0.000046,true,0.000000
106,10.085470,6.604805,1,in,0.984990,out,0.062881,out,0.119444,in,0.984990,false,-0.922108,false,-0.865546,true,-0.000000
107,10.195049,3.449563,0,out,0.010172,in,0.927788,out,0.007454,out,0.010172,false,0.917616,true,-0.002718,true,0.000000
108,1.766835,7.533540,0,out,0.007039,out,0.007039,out,0.007050,out,0.007039,true,-0.000000,true,0.000011,true,0.000000
109,9.045150,8.777046,1,in,0.980847,out,0.048115,in,0.993354,in,0.980847,false,-0.932731,true,0.012507,true,0.000000
110,9.004111,6.373930,1,in,0.994172,in,0.617200,out,0.094745,in,0.994172,true,-0.376972,false,-0.899427,true,0.000000
111,3.804068,1.832511,1,in,0.985584,out,0.157509,in,0.980258,in,0.985584,false,-0.828075,true,-0.005326,true,0.000000
112,5.944320,5.363369,1,in,0.855303,in,0.987309,out,0.073560,in,0.855303,true,0.132006,false,-0.781743,true,0.000000
113,8.347435,8.326200,1,in,0.994219,out,0.142932,in,0.988800,in,0.994219,false,-0.851287,true,-0.005419,true,0.000000
114,7.758472,0.694167,0,out,0.006990,out,0.007322,out,0.007008,out,0.006990,true,0.000332,true,0.000017,true,0.000000
115,8.078696,6.939363,1,in,0.994004,in,0.951979,in,0.946201,in,0.994004,true,-0.042025,true,-0.047803,true,0.000000
116,8.970793,5.313592,1,in,0.946636,in,0.975098,out,0.008097,in,0.946636,true,0.028461,false,-0.938540,true,0.000000
117,7.183748,8.008221,1,in,0.991921,in,0.974829,in,0.579765,in,0.991921,true,-0.017092,true,-0.412156,true,0.000000
118,7.240967,7.961447,1,in,0.992496,in,0.972582,in,0.789742,in,0.992496,true,-0.019914,true,-0.202755,true,0.000000
119,2.814556,1.675311,1,in,0.993261,in,0.991714,in,0.989064,in,0.993261,true,-0.001547,true,-0.004197,true,0.000000
120,10.051100,5.517099,1,in,0.984085,out,0.205063,out,0.008921,in,0.984085,false,-0.779022,false,-0.975164,true,0.000000
121,10.819250,0.121430,0,out,0.006207,out,0.009446,out,0.006713,out,0.006207,true,0.003239,true,0.000506,true,0.000000
122,1.477404,1.007259,1,in,0.842506,in,0.981920,out,0.029415,in,0.842506,true,0.139414,false,-0.813091,true,-0.000000
123,2.035140,2.121098,1,in,0.976771,in,0.988669,in,0.912826,in,0.976771,true,0.011898,true,-0.063946,true,0.000000
124,7.101886,2.892488,0,out,0.007359,out,0.013886,out,0.007405,out,0.007359,true,0.006527,true,0.000046,true,0.000000
125,11.010770,3.352113,0,out,0.013020,out,0.328202,out,0.006972,out,0.013020,true,0.315182,true,-0.006048,true,0.000000
126,5.547883,8.675940,0,out,0.007053,out,0.027373,out,0.007039,out,0.007053,true,0.020320,true,-0.000014,true,0.000000
127,8.951601,6.799499,1,in,0.994406,out,0.376697,in,0.838692,in,0.994406,false,-0.617709,true,-0.155715,true,0.000000
128,0.794259,7.262157,0,out,0.007045,out,0.007039,out,0.007272,out,0.007045,true,-0.000006,true,0.000227,true,0.000000
129,3.303117,2.185158,1,in,0.990631,in,0.741698,in,0.993029,in,0.990631,true,-0.248933,true,0.002398,true,0.000000
130,5.567678,5.895504,1,in,0.856095,in,0.986096,out,0.195308,in,0.856095,true,0.130002,false,-0.660786,true,0.000000
131,0.143556,1.958001,0,out,0.007416,out,0.007518,out,0.007523,out,0.007416,true,0.000102,true,0.000106,true,0.000000
132,1.429723,11.378531,0,out,0.007039,out,0.007040,out,0.007038,out,0.007039,true,0.000002,true,-0.000001,true,0.000000
133,8.405743,4.056250,0,out,0.009769,in,0.990861,out,0.007346,out,0.009769,false,0.981092,true,-0.002424,true,0.000000
134,2.158635,2.063190,1,in,0.988285,in,0.991063,in,0.980640,in,0.988285,true,0.002778,true,-0.007645,true,0.000000
135,9.480856,7.113324,1,in,0.991700,out,0.083862,in,0.963338,in,0.991700,false,-0.907838,true,-0.028362,true,0.000000
136,6.576892,6.386694,1,in,0.978861,in,0.994371,in,0.779678,in,0.978861,true,0.015509,true,-0.199183,true,0.000000
137,10.597416,5.263342,1,in,0.929064,out,0.097221,out,0.009073,in,0.929064,false,-0.831843,false,-0.919991,true,-0.000000
138,1.378427,7.646440,0,out,0.007039,out,0.007039,out,0.007058,out,0.007039,true,-0.000001,true,0.000018,true,0.000000
139,10.564462,3.910313,0,out,0.015959,in,0.580369,out,0.007995,out,0.015959,false,0.564411,true,-0.007963,true,0.000000
140,7.101175,3.243074,0,out,0.007489,out,0.053576,out,0.007363,out,0.007489,true,0.046087,true,-0.000126,true,0.000000
141,5.338906,2.871996,0,out,0.007883,out,0.010942,out,0.045604,out,0.007883,true,0.003059,true,0.037721,true,0.000000
142,5.658882,2.825014,0,out,0.007587,out,0.010309,out,0.017891,out,0.007587,true,0.002722,true,0.010303,true,0.000000
143,8.262826,9.562778,1,in,0.990488,out,0.055862,in,0.537592,in,0.990488,false,-0.934626,true,-0.452897,true,0.000000
144,4.145586,1.838987,1,in,0.957557,out,0.019420,in,0.944933,in,0.957557,false,-0.938137,true,-0.012624,true,0.000000
145,8.968870,7.061706,1,in,0.994276,out,0.235128,in,0.960722,in,0.994276,false,-0.759147,true,-0.033554,true,0.000000
146,0.636477,6.829501,0,out,0.007064,out,0.007040,out,0.008586,out,0.007064,true,-0.000024,true,0.001522,true,0.000000
147,10.152932,9.057529,0,out,0.305979,out,0.036500,in,0.994500,out,0.305979,true,-0.269479,false,0.688521,true,0.000000
148,3.686658,10.478230,0,out,0.007040,out,0.006974,out,0.007039,out,0.007040,true,-0.000066,true,-0.000002,true,0.000000
149,6.598948,10.168039,0,out,0.006972,out,0.215466,out,0.007041,out,0.006972,true,0.208494,true,0.000068,true,0.000000
150,9.731436,3.370727,0,out,0.008886,in,0.956198,out,0.007362,out,0.008886,false,0.947313,true,-0.001524,true,0.000000
151,7.519622,7.807403,1,in,0.993774,in,0.948002,in,0.963993,in,0.993774,true,-0.045771,true,-0.029780,true,0.000000
152,4.331393,10.113495,0,out,0.007040,out,0.006851,out,0.007039,out,0.007040,true,-0.000189,true,-0.000002,true,0.000000
153,2.759738,0.846597,0,out,0.496524,in,0.992602,out,0.008613,out,0.496523,false,0.496078,true,-0.487911,true,-0.000001
154,0.547059,11.400453,0,out,0.007038,out,0.007040,out,0.007038,out,0.007038,true,0.000001,true,-0.000000,true,0.000000
155,6.604028,0.401238,0,out,0.007019,out,0.007415,out,0.007268,out,0.007019,true,0.000395,true,0.000249,true,0.000000
156,1.424193,0.809496,0,out,0.102662,in,0.956185,out,0.010024,out,0.102662,false,0.853523,true,-0.092638,true,0.000000
157,1.947055,1.818350,1,in,0.985187,in,0.990058,in,0.973342,in,0.985187,true,0.004871,true,-0.011845,true,0.000000
158,9.506060,8.270994,0,in,0.967127,out,0.045660,in,0.993686,in,0.967127,false,-0.921467,true,0.026559,true,-0.000000
159,3.488734,8.428966,0,out,0.007039,out,0.007042,out,0.007039,out,0.007039,true,0.000003,true,-0.000001,true,0.000000
160,9.125493,9.013988,0,in,0.964892,out,0.043804,in,0.993760,in,0.964892,false,-0.921087,true,0.028868,true,0.000000
161,11.276329,6.677030,0,out,0.397253,out,0.038415,out,0.093238,out,0.397252,true,-0.358839,true,-0.304015,true,-0.000001
162,8.068333,4.620655,0,out,0.039321,in,0.993924,out,0.007449,out,0.039321,false,0.954603,true,-0.031872,true,-0.000000
163,6.800005,5.417534,1,in,0.911551,in,0.993273,out,0.020116,in,0.911551,true,0.081722,false,-0.891435,true,0.000000
164,4.671518,6.368940,0,out,0.007412,out,0.176612,out,0.007050,out,0.007412,true,0.169200,true,-0.000361,true,0.000000
165,9.243334,4.268392,0,out,0.014596,in,0.989278,out,0.007499,out,0.014596,false,0.974682,true,-0.007097,true,0.000000
166,10.953692,9.704353,0,out,0.057162,out,0.034521,in,0.986981,out,0.057162,true,-0.022641,false,0.929819,true,0.000000
167,6.984017,10.037497,0,out,0.007302,out,0.264472,out,0.007042,out,0.007302,true,0.257170,true,-0.000260,true,0.000000
168,0.335541,11.671211,0,out,0.007038,out,0.007040,out,0.007038,out,0.007038,true,0.000001,true,-0.000000,true,0.000000
169,11.908621,8.277858,0,out,0.051249,out,0.034520,in,0.952721,out,0.051249,true,-0.016729,false,0.901472,true,-0.000000
170,11.872072,9.304782,0,out,0.042449,out,0.034126,in,0.880940,out,0.042449,true,-0.008323,false,0.838491,true,0.000000
171,11.759104,4.729204,0,out,0.056476,out,0.046569,out,0.011116,out,0.056476,true,-0.009908,true,-0.045360,true,0.000000
172,3.627258,10.188569,0,out,0.007040,out,0.007008,out,0.007038,out,0.007040,true,-0.000032,true,-0.000001,true,0.000000
173,2.244531,2.260699,1,in,0.987108,in,0.990040,in,0.971979,in,0.987108,true,0.002932,true,-0.015129,true,0.000000
174,10.154463,3.160177,0,out,0.009282,in,0.865615,out,0.007062,out,0.009282,false,0.856333,true,-0.002220,true,0.000000
175,10.028900,10.375500,0,out,0.100105,out,0.035003,in,0.993783,out,0.100105,true,-0.065101,false,0.893678,true,-0.000000
176,7.398684,8.489656,1,in,0.993004,in,0.800853,out,0.164587,in,0.993004,true,-0.192151,false,-0.828417,true,0.000000
177,1.038540,3.142090,0,out,0.014690,out,0.017166,out,0.016918,out,0.014690,true,0.002476,true,0.002228,true,0.000000
178,10.225081,5.600008,1,in,0.984739,out,0.126517,out,0.009353,in,0.984739,false,-0.858221,false,-0.975386,true,0.000000
179,6.178845,7.128117,1,in,0.905354,in,0.994145,out,0.021261,in,0.905354,true,0.088791,false,-0.884093,true,0.000000
180,6.067906,1.661100,0,out,0.008166,out,0.007380,out,0.007109,out,0.008166,true,-0.000785,true,-0.001057,true,-0.000000
181,8.169660,11.312000,0,out,0.006788,out,0.038912,out,0.007014,out,0.006788,true,0.032124,true,0.000226,true,0.000000
182,0.355159,3.404567,0,out,0.044487,out,0.026675,out,0.103992,out,0.044487,true,-0.017811,true,0.059506,true,0.000000
183,10.416517,9.076359,0,out,0.170440,out,0.035801,in,0.994071,out,0.170439,true,-0.134639,false,0.823632,true,-0.000001
184,10.496969,5.963665,1,in,0.977521,out,0.063639,out,0.012203,in,0.977521,false,-0.913882,false,-0.965318,true,0.000000
185,2.170195,8.819345,0,out,0.007038,out,0.007040,out,0.007039,out,0.007038,true,0.000001,true,0.000000,true,0.000000
186,10.223331,1.991210,0,out,0.008115,out,0.019300,out,0.006659,out,0.008115,true,0.011185,true,-0.001456,true,0.000000
187,1.828360,5.228418,0,out,0.007148,out,0.007043,out,0.014591,out,0.007148,true,-0.000105,true,0.007443,true,0.000000
188,3.957634,2.088502,1,in,0.954200,out,0.021204,in,0.989615,in,0.954200,false,-0.932996,true,0.035415,true,-0.000000
189,9.066616,5.445685,1,in,0.976141,in,0.952639,out,0.008400,in,0.976141,true,-0.023502,false,-0.967742,true,0.000000
190,6.413255,6.382575,1,in,0.974281,in,0.994073,in,0.749333,in,0.974281,true,0.019791,true,-0.224948,true,0.000000
191,10.043335,7.223777,0,in,0.969259,out,0.049051,in,0.973061,in,0.969259,false,-0.920208,true,0.003802,true,-0.000000
192,10.541988,0.546161,0,out,0.006379,out,0.009554,out,0.006742,out,0.006379,true,0.003174,true,0.000363,true,-0.000000
193,5.562700,7.072610,0,out,0.018549,in,0.984874,out,0.007114,out,0.018549,false,0.966325,true,-0.011435,true,0.000000
194,6.216981,5.549346,1,in,0.918891,in,0.991032,out,0.108640,in,0.918891,true,0.072141,false,-0.810251,true,0.000000
195,2.809589,8.216509,0,out,0.007039,out,0.007040,out,0.007039,out,0.007039,true,0.000002,true,0.000000,true,0.000000
196,3.147466,7.512946,0,out,0.007039,out,0.007041,out,0.007040,out,0.007039,true,0.000003,true,0.000001,true,0.000000
197,8.501944,7.628580,1,in,0.994540,out,0.291690,in,0.985992,in,0.994540,false,-0.702850,true,-0.008548,true,0.000000
198,3.812868,3.995627,0,out,0.105862,out,0.246527,in,0.922505,out,0.105862,true,0.140665,false,0.816643,true,-0.000000
199,5.566451,5.230431,1,in,0.763878,in,0.979080,out,0.084492,in,0.763878,true,0.215201,false,-0.679386,true,0.000000
200,6.277978,7.541350,1,in,0.745096,in,0.994252,out,0.008449,in,0.745096,true,0.249155,false,-0.736647,true,-0.000000
201,8.401162,7.615758,1,in,0.994606,out,0.381392,in,0.985009,in,0.994606,false,-0.613214,true,-0.009597,true,0.000000
202,1.110320,3.550076,0,out,0.028108,out,0.015237,out,0.049415,out,0.028108,true,-0.012871,true,0.021307,true,-0.000000
203,1.150453,5.348382,0,out,0.007823,out,0.007052,out,0.043473,out,0.007823,true,-0.000771,true,0.035650,true,0.000000
204,8.906595,6.034492,1,in,0.993113,in,0.880772,out,0.018141,in,0.993113,true,-0.112341,false,-0.974971,true,0.000000
205,1.370753,9.499943,0,out,0.007038,out,0.007039,out,0.007039,out,0.007038,true,0.000001,true,0.000000,true,0.000000
206,3.968552,1.094284,1,in,0.962559,in,0.936549,out,0.008358,in,0.962559,true,-0.026010,false,-0.954201,true,0.000000
207,9.699667,0.348305,0,out,0.006779,out,0.007900,out,0.006906,out,0.006779,true,0.001121,true,0.000127,true,0.000000
